"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"335","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/ListenerUpdateFlowController.cls","95","12","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"336","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/ListenerUpdateFlowController.cls","107","12","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"337","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/ListenerUpdateFlowController.cls","117","16","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"338","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/ListenerUpdateFlowController.cls","126","12","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"339","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","2","8","CyclomaticComplexity","The class 'ListenerFlowControllerTest' has a total cyclomatic complexity of 46 (highest 9).","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"340","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","55","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"341","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","55","9","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"342","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","65","18","UnusedLocalVariable","Variable 'tenMinutesAgo' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"343","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","102","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"344","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","102","9","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"345","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","135","25","AvoidNonRestrictiveQueries","Avoid SOQL queries without a where or limit statement","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoidnonrestrictivequeries","Performance","pmd"
"346","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","140","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"347","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","155","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"348","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","155","9","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"349","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","156","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"350","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","156","9","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"351","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","163","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"352","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","163","9","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"353","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","168","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"354","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","168","9","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"355","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","183","12","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"356","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","183","12","CognitiveComplexity","The method 'runTest(Flowdometer__Listener__c, Map<Id, List<SObject>>, Flowdometer.ListenerFlowController.ListenerFlowLatestResponse, Map<String, Object>, Map<Id, SObject>, Map<Id, List<Datetime>>)' has a cognitive complexity of 16, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"357","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","193","9","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"358","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","193","9","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"359","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","201","29","UnusedLocalVariable","Variable 'queryModifiers' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"360","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","439","34","UnusedLocalVariable","Variable 'listenerForPreparingResponse1' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"361","1","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","500","12","MethodNamingConventions","The test method name 'testBuildQuery_Scenario1' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"362","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","543","17","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"363","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","543","17","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"364","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","595","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"365","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","595","13","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"366","1","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","601","12","MethodNamingConventions","The test method name 'testBuildQuery_Scenario2' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"367","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","650","17","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"368","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","650","17","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"369","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","686","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"370","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","686","13","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"371","1","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","691","12","MethodNamingConventions","The test method name 'testBuildQuery_Scenario3' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"372","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","692","34","UnusedLocalVariable","Variable 'listenerForPreparingResponse1' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"373","1","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","761","12","MethodNamingConventions","The test method name 'testBuildQuery_Scenario4' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"374","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","762","34","UnusedLocalVariable","Variable 'listenerForPreparingResponse1' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"375","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","831","34","UnusedLocalVariable","Variable 'listenerForPreparingResponse1' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"376","5","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerFlowControllerTest.cls","861","29","UnusedLocalVariable","Variable 'queryModifiers' defined but not used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"377","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerMasterConfigControllerTest.cls","16","9","ApexAssertionsShouldIncludeMessage","'Assert.isTrue' should have 2 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"378","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerMasterConfigControllerTest.cls","17","9","ApexAssertionsShouldIncludeMessage","'Assert.isFalse' should have 2 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"379","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerMasterConfigControllerTest.cls","30","9","ApexAssertionsShouldIncludeMessage","'Assert.isTrue' should have 2 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"380","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerMasterConfigControllerTest.cls","34","12","ApexUnitTestClassShouldHaveAsserts","Apex unit tests should System.assert() or assertEquals() or assertNotEquals()","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaveasserts","Best Practices","pmd"
"381","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerMasterConfigControllerTest.cls","63","9","ApexAssertionsShouldIncludeMessage","'Assert.areEqual' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"382","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerUpdateFlowControllerTest.cls","58","9","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"383","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerUpdateFlowControllerTest.cls","59","9","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"384","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/controllers/tests/ListenerUpdateFlowControllerTest.cls","60","9","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"385","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","1","1","ApexSharingViolations","Apex classes should declare a sharing model if DML or SOQL/SOSL is used","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexsharingviolations","Security","pmd"
"386","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","1","8","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"387","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","2","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"388","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","21","9","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"389","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","28","9","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"390","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","33","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"391","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","36","9","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"392","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","40","19","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"393","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","40","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"394","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","49","24","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"395","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","61","11","EmptyCatchBlock","Avoid empty catch blocks","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_errorprone.html#emptycatchblock","Error Prone","pmd"
"396","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","90","13","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"397","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","95","24","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"398","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","114","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"399","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","125","9","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"400","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","129","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"401","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","144","9","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"402","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","148","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"403","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","154","9","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"404","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","158","19","ApexDoc","Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"405","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/TestDataFactory.cls","161","9","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"406","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/tests/TestDataFactoryTest.cls","16","9","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"407","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/tests/TestDataFactoryTest.cls","66","9","ApexAssertionsShouldIncludeMessage","'System.assertNotEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"408","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/factories/tests/TestDataFactoryTest.cls","82","9","ApexAssertionsShouldIncludeMessage","'System.assertNotEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"409","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/CalculateBusinessHoursDiffTest.cls","3","8","AvoidGlobalModifier","Avoid using global modifier","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier","Best Practices","pmd"
"410","1","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/CalculateBusinessHoursDiffTest.cls","5","12","MethodNamingConventions","The test method name 'check_diffInMilliSeconds' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"411","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","11","9","ApexAssertionsShouldIncludeMessage","'System.assertNotEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"412","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","12","9","ApexAssertionsShouldIncludeMessage","'System.assertNotEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"413","3","/Users/michaelmuse/My Drive (michael@museoperations.com)/Projects/Flowdometer/force-app/main/default/classes/tests/MetaDataUtilityClsTest.cls","27","9","ApexAssertionsShouldIncludeMessage","'System.assertNotEquals' should have 3 parameters.","https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
